sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,c_charge_desc,race,two_year_recid
1,31,0,0,7,1,122,1,0
1,24,0,0,4,1,35,1,0
0,29,0,0,20,0,118,1,1
1,22,0,0,2,0,267,0,1
1,23,0,0,2,0,363,0,0
1,32,0,1,5,0,363,0,0
1,27,0,0,1,0,154,0,0
1,30,0,0,1,0,10,0,0
0,39,0,0,8,0,223,1,1
1,21,1,0,1,0,363,1,1
1,40,0,0,3,0,150,0,1
1,26,0,0,0,0,161,1,1
0,57,0,0,1,0,267,1,1
0,43,0,0,2,0,158,0,1
1,23,0,0,5,0,134,0,1
1,24,0,0,4,0,267,0,1
1,26,0,0,5,0,146,0,1
1,28,0,0,1,0,11,1,0
1,58,0,0,1,0,363,0,0
1,43,0,0,4,0,313,0,1
1,28,0,2,7,0,267,0,1
1,23,0,2,3,1,125,0,1
1,20,0,0,0,0,51,0,0
1,26,0,0,3,0,48,1,1
1,49,0,0,4,1,112,1,0
1,30,0,0,0,0,266,1,0
0,27,0,0,0,0,158,0,0
1,29,0,0,2,0,325,0,1
1,54,0,0,10,0,267,0,0
1,27,0,0,15,0,41,0,1
0,42,0,0,0,0,267,1,0
1,35,0,0,4,0,363,1,0
1,31,1,1,13,0,223,0,1
1,49,0,0,3,0,154,0,0
1,25,0,0,1,0,236,1,0
1,55,0,0,1,0,363,0,0
1,42,0,0,0,1,35,1,0
1,23,0,0,0,1,242,0,1
1,31,0,0,1,1,92,0,1
1,32,0,0,1,1,117,0,0
1,23,0,0,0,0,266,0,1
1,21,0,0,1,0,363,1,0
1,24,0,0,2,1,316,0,1
0,33,0,0,0,1,35,0,0
1,21,0,0,0,0,158,0,1
1,21,1,0,1,0,363,0,0
1,61,0,0,1,1,88,1,0
1,51,0,0,0,0,142,1,0
1,24,0,0,3,0,154,1,1
1,35,0,0,5,0,8,0,1
1,41,0,0,1,0,363,1,0
1,34,0,6,19,1,363,0,0
1,26,0,0,1,0,363,0,1
1,40,0,0,6,0,267,0,0
0,43,0,0,6,0,158,0,0
1,32,0,0,1,0,363,0,0
0,27,0,0,1,0,153,0,1
1,57,0,0,0,0,267,0,1
1,51,0,0,2,0,2,1,0
1,30,0,0,0,1,117,1,0
1,26,0,1,24,0,118,0,1
1,22,1,0,1,1,35,0,0
1,26,0,0,2,0,150,0,1
1,29,0,0,5,0,118,1,0
0,19,0,0,0,1,76,0,1
1,54,0,0,0,1,117,1,0
0,39,0,0,4,0,10,1,1
1,42,0,0,1,0,363,0,0
1,25,0,1,3,0,206,0,0
1,21,0,0,0,0,101,0,0
0,22,0,0,2,0,363,1,0
1,22,0,0,1,0,216,0,1
1,24,0,0,1,0,267,0,1
1,41,2,0,18,1,344,0,1
1,36,0,0,1,1,35,1,0
1,27,1,0,6,0,168,0,1
1,33,0,0,4,1,35,0,0
0,41,0,0,0,1,35,0,0
0,21,0,0,0,1,35,0,0
0,44,0,0,1,0,41,1,1
1,53,0,0,1,1,35,1,0
0,29,0,0,0,0,2,0,0
1,26,0,0,10,0,118,0,1
1,39,0,0,0,1,35,1,0
1,55,0,0,0,0,206,0,1
1,24,0,0,0,0,206,1,0
1,27,1,0,4,0,10,0,1
1,56,0,0,1,1,35,1,0
1,65,0,0,3,0,56,1,0
1,23,0,0,3,0,363,0,1
1,64,0,0,0,1,201,1,0
1,45,0,0,15,0,118,0,1
1,39,0,0,1,0,206,1,0
1,24,0,0,2,0,158,0,1
1,29,0,0,0,1,35,0,0
1,27,0,0,0,0,353,0,1
1,47,0,0,0,1,35,1,0
1,20,1,0,1,0,363,0,0
1,33,0,0,10,0,267,0,1
1,47,0,0,2,0,319,1,0
1,56,0,0,0,0,132,0,0
1,35,0,0,5,0,41,0,0
1,36,0,1,4,1,35,0,0
1,28,0,0,5,0,267,0,0
1,26,0,1,11,0,320,0,1
0,30,0,0,9,0,363,1,1
1,24,0,0,1,1,35,0,1
1,38,0,0,0,0,5,0,0
1,43,0,0,8,0,147,0,1
1,29,0,0,7,0,52,0,0
1,56,0,0,1,0,150,1,0
1,25,0,0,0,0,73,0,0
0,41,0,0,9,1,204,1,1
1,51,0,0,4,0,11,0,0
1,24,0,0,1,0,206,0,1
1,24,0,0,3,0,319,1,1
1,22,0,0,0,0,94,0,1
1,62,0,0,0,0,266,1,0
1,24,0,0,0,0,266,0,0
1,23,0,0,6,0,267,0,1
1,21,0,0,1,0,30,0,1
1,27,1,1,15,0,118,0,1
0,41,0,0,2,0,11,0,1
1,31,0,0,0,0,118,0,0
1,38,0,0,0,1,35,1,1
0,28,0,0,3,0,14,0,0
1,43,0,0,1,0,363,0,0
0,53,0,0,0,0,267,1,0
1,34,0,0,1,0,11,0,0
1,58,0,0,3,1,60,1,0
0,20,0,0,0,0,363,1,1
1,52,0,0,7,0,147,0,0
1,24,0,1,5,0,206,0,1
1,30,0,0,6,0,232,0,0
1,35,0,0,8,1,35,0,0
1,28,0,0,1,0,267,1,1
1,30,0,1,7,0,49,0,1
0,30,0,3,10,0,267,0,1
1,21,0,0,1,0,56,0,0
1,44,0,0,9,0,158,0,0
1,28,0,0,0,1,113,1,1
1,33,0,0,0,0,320,0,1
1,23,0,0,0,1,112,0,1
1,30,0,0,1,0,105,0,1
1,35,0,0,1,1,280,0,0
1,22,0,0,1,0,267,0,1
1,50,0,0,3,0,105,1,0
0,36,0,0,5,0,363,1,1
1,41,0,0,0,0,267,1,0
1,37,0,0,14,0,118,0,0
1,33,0,0,3,0,363,1,1
1,51,0,0,3,0,145,1,0
1,24,0,0,0,0,266,0,0
1,23,0,0,2,0,320,0,1
1,30,0,0,0,0,267,0,0
0,38,0,0,0,1,358,0,0
1,21,0,0,0,0,158,0,1
1,26,0,0,5,1,182,1,0
1,55,0,0,0,0,363,1,0
1,20,0,1,2,0,267,0,1
1,23,0,0,6,0,353,0,1
1,55,0,0,10,1,35,0,1
1,32,0,0,1,0,363,0,0
1,44,0,0,0,0,5,0,0
1,27,0,0,10,0,363,0,0
1,66,0,0,0,1,35,1,0
1,52,0,0,1,1,35,1,0
1,25,0,0,0,0,141,1,1
1,57,0,0,19,0,267,0,0
1,56,0,0,7,0,143,1,1
0,38,0,0,0,0,363,0,0
1,29,0,0,7,1,35,1,1
0,30,0,0,2,0,56,1,1
1,26,0,0,10,1,363,0,1
1,33,0,0,4,0,146,0,0
1,29,0,0,17,0,155,0,1
1,23,0,0,3,0,154,0,1
1,39,0,0,3,0,267,1,0
0,28,0,0,0,1,35,0,0
1,30,0,0,14,0,363,0,1
1,27,0,0,4,0,363,0,1
1,25,0,0,1,0,363,0,0
0,29,0,0,0,0,158,1,1
1,34,2,0,8,0,267,0,1
1,28,0,0,0,0,353,0,0
0,23,0,0,0,0,158,0,0
0,21,0,0,0,1,239,1,0
1,36,0,0,2,0,236,1,0
1,31,0,0,0,1,214,0,0
1,31,0,0,19,0,118,0,1
1,22,0,0,1,0,363,0,0
1,24,0,0,0,0,137,1,0
0,31,0,0,0,1,35,0,0
1,21,1,0,7,0,150,0,1
0,30,0,0,7,1,363,1,0
1,42,0,0,5,0,143,0,0
0,50,0,0,0,1,117,1,1
1,43,0,0,6,1,23,1,1
1,24,0,5,12,1,363,0,1
1,34,0,0,5,1,204,1,1
1,26,0,0,0,0,10,1,0
1,21,0,0,1,0,49,1,1
1,24,0,0,2,1,363,0,1
1,37,0,0,2,1,116,0,0
1,59,0,0,2,1,117,0,0
1,21,0,0,1,0,267,0,1
1,21,0,0,0,0,158,1,1
1,37,0,0,7,0,147,1,1
1,30,0,0,11,0,363,0,1
1,42,0,0,1,0,252,0,0
1,22,0,0,0,1,35,1,1
1,20,0,0,1,0,363,0,0
1,47,0,0,2,0,267,1,1
1,23,0,0,0,1,35,1,0
1,43,0,0,9,0,270,1,0
1,32,0,0,16,0,118,0,1
0,39,0,0,1,0,267,1,0
1,31,0,0,9,0,232,0,0
1,27,0,0,18,0,147,1,1
1,31,0,0,7,1,17,0,1
1,30,0,0,1,1,35,0,0
1,23,0,0,0,0,49,0,1
1,25,0,0,3,0,363,1,1
1,23,0,0,1,0,266,0,0
1,37,0,0,3,1,35,0,0
1,28,0,0,9,0,363,1,1
1,20,0,0,2,0,158,0,1
1,25,0,0,5,1,363,0,0
1,32,2,1,9,0,236,0,0
1,46,0,0,0,0,185,1,0
1,25,0,0,0,1,133,0,0
1,37,0,0,0,1,35,1,0
0,20,1,0,1,0,363,0,0
1,42,0,0,1,0,267,0,0
1,30,0,1,14,0,154,0,1
1,32,0,0,4,1,35,1,1
0,26,0,0,0,0,158,0,0
1,47,0,0,0,1,35,1,0
1,30,0,0,4,1,316,0,0
1,44,0,0,0,0,142,0,1
1,28,0,0,5,0,73,0,1
1,31,0,0,2,0,158,0,0
1,55,0,0,7,0,145,1,0
1,21,0,0,1,0,363,0,0
1,33,0,0,8,0,10,0,0
1,23,0,0,2,1,35,0,0
1,44,0,0,0,0,49,1,1
1,49,0,0,29,0,146,0,1
1,36,0,0,0,1,355,1,0
1,28,0,0,2,0,363,0,1
1,32,0,0,5,0,118,0,1
1,42,0,0,0,1,35,1,0
1,36,0,0,2,0,118,0,0
0,37,0,0,1,0,57,0,0
1,43,0,0,4,0,52,1,1
1,39,0,0,0,1,35,1,0
1,34,0,0,12,0,174,0,1
1,72,0,0,1,1,117,1,0
1,40,0,0,4,0,287,1,0
1,32,0,0,0,0,17,0,0
1,47,0,0,20,0,319,0,0
1,23,0,0,1,0,154,0,0
1,29,0,0,10,0,103,0,1
1,23,0,0,3,0,154,0,1
1,63,0,0,9,0,55,0,1
1,30,0,0,8,0,363,0,1
1,39,0,0,1,1,239,0,1
1,51,0,0,3,0,158,0,0
1,25,0,0,4,0,158,1,1
1,24,0,0,3,0,17,1,1
1,26,0,0,0,0,158,0,0
1,50,0,0,0,1,84,1,0
1,41,0,0,0,0,212,1,1
1,23,0,0,2,0,326,0,1
1,27,0,0,0,1,87,1,1
1,20,0,0,1,1,239,0,1
1,31,0,0,0,0,158,0,0
1,32,0,0,6,0,118,1,0
1,39,0,0,2,1,288,0,1
1,24,0,0,1,0,132,0,0
0,25,0,0,1,1,35,0,1
1,46,0,0,2,1,239,1,0
1,36,0,0,11,0,118,0,0
1,55,0,0,0,1,84,1,0
1,22,0,0,6,0,363,0,0
1,38,0,0,7,0,363,0,1
1,64,0,0,13,1,267,0,0
1,35,0,1,8,0,118,0,0
1,56,0,0,4,1,113,1,0
1,21,0,0,0,1,114,0,0
1,28,0,0,25,0,363,0,1
1,33,0,0,0,0,206,0,0
0,23,0,0,1,0,363,0,0
0,28,0,0,0,0,51,0,1
1,25,0,0,0,1,35,0,0
1,36,1,2,14,0,267,0,1
1,19,0,0,1,0,94,0,1
1,29,0,0,1,0,314,0,0
1,53,0,0,1,1,88,1,0
0,33,0,0,2,0,212,1,0
1,26,0,0,0,1,77,1,0
1,28,0,0,12,1,76,0,1
1,38,0,0,0,0,267,1,0
0,47,0,0,0,1,113,0,0
1,25,0,2,5,1,87,1,1
1,25,0,0,3,1,200,0,0
1,21,0,0,0,0,142,0,1
0,29,0,0,1,1,117,1,1
1,51,0,0,1,0,267,0,0
1,51,0,0,0,0,267,0,1
1,60,0,0,9,0,267,0,0
1,38,0,0,2,0,118,0,0
1,26,0,0,2,0,267,0,1
1,27,0,0,2,0,251,1,1
0,33,0,0,1,1,35,1,0
0,27,0,0,3,0,154,0,1
1,37,0,0,16,0,363,0,1
1,47,0,0,3,0,223,0,1
1,25,0,0,1,0,270,0,1
1,34,0,0,5,1,35,1,0
1,26,0,0,0,0,49,0,1
1,37,0,0,4,1,17,1,1
1,25,0,0,6,1,35,0,1
1,30,0,0,1,1,117,1,1
0,27,1,0,1,0,363,0,0
1,39,2,2,19,0,118,0,1
1,31,0,0,0,0,101,1,0
1,51,0,0,14,0,363,0,0
0,22,0,0,0,1,35,0,0
1,46,0,0,12,1,206,0,0
0,23,0,0,0,1,35,0,0
0,26,0,0,4,0,154,0,1
1,63,0,0,0,0,75,1,0
1,37,0,0,9,0,211,0,1
1,27,0,0,0,1,35,1,0
1,34,0,0,1,1,35,1,0
1,21,0,0,1,0,266,1,1
1,29,0,0,0,1,35,1,1
1,35,0,0,0,0,319,0,0
1,54,0,0,10,0,267,0,1
0,25,0,0,0,0,275,0,0
1,41,2,1,9,1,219,0,0
1,20,0,0,0,0,206,0,1
0,57,0,0,0,1,117,1,0
1,25,0,1,10,0,105,0,1
1,29,0,0,1,1,35,1,0
1,51,0,0,11,1,205,0,1
0,34,0,0,3,1,35,1,0
1,40,0,0,0,0,42,1,0
1,40,0,0,0,1,204,1,1
1,31,0,0,10,0,267,0,1
1,21,0,0,1,1,288,0,0
1,23,0,0,0,0,101,0,0
1,28,0,1,11,0,49,0,1
1,35,0,1,14,1,35,0,1
1,27,0,0,4,0,223,0,1
0,29,0,0,1,1,35,0,0
0,33,0,0,0,0,146,1,0
1,26,1,1,10,0,14,0,1
0,35,0,0,0,1,205,0,0
1,25,0,1,6,0,363,1,0
1,33,0,0,0,1,35,1,0
1,53,0,0,6,0,363,0,0
0,20,0,0,0,0,158,0,0
1,28,0,0,1,0,363,1,0
1,19,0,1,2,0,158,0,1
1,28,1,0,5,0,363,0,1
1,33,0,0,3,1,287,0,1
0,39,0,0,2,0,257,1,1
1,26,0,0,0,0,363,0,0
1,27,0,0,9,0,56,0,1
1,43,0,0,0,0,206,0,0
1,21,0,0,0,0,363,0,0
1,38,0,0,3,0,143,0,0
1,22,0,0,0,0,206,0,0
1,36,0,0,10,0,230,0,1
0,25,0,0,1,1,363,0,0
1,30,0,0,0,0,267,1,0
1,53,0,0,0,0,251,1,0
0,31,0,0,1,1,35,1,1
1,37,0,0,2,0,146,0,1
1,33,0,0,0,1,117,1,1
1,22,0,0,3,0,1,0,0
0,22,0,0,0,0,158,0,0
1,33,4,0,12,0,105,0,1
1,31,0,0,9,1,35,1,1
0,25,0,0,6,0,363,1,0
0,34,0,0,15,0,158,1,1
1,21,0,0,1,0,363,0,1
1,21,0,0,0,0,206,1,0
1,26,1,1,18,0,154,0,1
1,49,0,0,2,0,148,1,1
1,55,0,0,0,1,89,1,0
1,25,0,1,3,0,149,0,1
1,32,0,0,19,0,267,0,1
1,26,0,0,0,0,236,0,1
1,70,0,0,11,0,267,1,1
1,55,0,0,8,0,118,0,1
1,48,0,0,20,0,267,1,1
1,21,1,2,3,0,75,0,1
0,28,0,0,3,1,35,1,0
1,20,0,0,1,1,17,0,1
1,31,0,0,10,0,363,0,1
1,33,0,2,2,1,355,1,0
1,35,0,0,1,0,17,0,1
1,55,0,0,33,0,147,1,1
1,36,0,0,0,0,118,0,0
1,28,0,0,0,0,71,1,0
1,31,0,0,2,0,158,0,0
1,22,0,0,1,0,158,1,1
1,33,0,0,0,0,45,1,0
1,24,0,0,6,0,49,1,0
1,29,0,0,0,0,320,0,0
1,28,1,2,5,0,5,0,1
1,56,0,0,31,0,267,0,1
1,48,0,0,7,0,267,0,1
1,33,0,0,0,1,239,1,1
0,41,0,0,0,1,35,0,0
0,48,0,0,0,1,35,1,0
0,25,0,0,1,1,35,1,1
1,20,0,0,0,0,55,0,1
1,72,0,0,3,0,363,1,0
1,28,0,0,8,0,353,0,1
1,31,0,0,7,1,122,0,0
0,34,0,0,0,1,35,0,0
1,37,0,0,6,0,146,0,1
0,24,0,0,4,0,160,0,1
1,57,0,0,0,0,142,0,0
0,27,0,0,2,0,363,1,1
1,29,0,1,4,0,158,0,1
1,26,0,0,0,1,201,0,0
1,25,0,0,1,1,35,1,1
0,24,0,0,2,0,146,0,1
1,24,0,0,5,0,363,1,1
1,21,0,0,0,0,158,0,0
1,30,0,0,6,0,158,0,1
1,30,0,0,0,0,158,1,1
1,22,0,0,2,0,294,0,0
1,40,0,0,3,0,142,0,0
1,43,0,0,0,1,35,0,1
0,23,0,0,0,0,147,0,0
1,24,0,0,2,1,35,0,1
0,21,0,0,0,1,35,0,0
1,27,0,0,2,0,297,0,0
1,38,0,5,37,1,363,0,1
1,59,0,0,1,0,267,1,1
1,39,0,0,2,0,363,1,0
1,55,0,0,9,1,363,0,1
1,40,0,0,0,0,14,0,0
1,44,0,0,4,0,118,1,0
0,26,0,0,1,1,35,0,0
1,30,0,0,0,0,17,1,1
1,22,0,1,1,0,52,0,0
0,25,0,0,5,0,2,0,1
1,22,0,0,0,0,206,0,0
1,49,0,0,1,1,23,0,0
1,22,0,0,2,0,251,0,1
1,26,0,2,27,1,35,0,1
1,24,0,0,7,0,363,0,1
0,33,0,0,0,1,35,1,0
1,28,0,0,9,0,363,0,1
1,30,4,0,12,0,267,0,1
1,39,0,0,0,1,117,1,0
1,37,1,0,17,0,222,0,1
1,39,0,0,3,0,363,1,1
1,46,0,0,0,1,83,1,0
1,47,0,0,7,0,2,0,1
0,21,0,0,2,0,158,0,1
1,23,1,0,3,0,156,0,0
1,19,0,1,1,0,363,0,1
1,23,0,1,4,1,23,1,1
0,21,0,0,0,1,35,1,1
1,32,0,0,2,0,206,1,0
1,56,0,0,9,1,35,1,1
1,37,0,0,11,0,17,0,0
1,24,0,0,0,1,35,0,0
1,38,0,0,0,0,333,0,1
1,38,0,0,5,1,35,0,0
0,26,0,0,1,0,211,0,1
1,33,0,2,16,0,74,0,1
1,33,0,0,2,1,116,1,0
0,21,0,0,0,0,167,1,0
1,31,0,0,3,1,117,1,1
0,36,0,0,7,0,147,1,1
1,31,0,0,17,0,275,1,1
0,21,0,0,0,0,41,0,1
1,52,0,0,0,1,35,1,0
1,21,0,0,1,0,158,1,0
1,38,0,0,0,1,35,0,0
1,22,0,0,1,1,239,0,1
1,40,0,0,1,0,185,1,0
1,27,2,0,6,1,116,0,1
1,28,0,0,2,1,363,0,0
1,24,0,0,1,0,252,1,0
0,33,0,0,1,1,35,1,1
0,22,0,0,0,0,158,0,0
1,42,0,0,0,0,118,0,0
1,48,1,0,25,0,363,0,1
0,36,0,0,1,1,316,0,0
1,36,0,0,0,0,167,0,0
0,33,0,0,7,0,267,0,1
1,54,0,0,4,1,35,0,1
1,26,0,0,6,0,17,0,1
0,50,0,0,0,1,35,1,0
1,24,0,0,0,0,103,0,0
1,77,0,0,1,1,116,0,1
1,28,0,0,6,0,154,0,1
1,21,0,0,1,0,267,0,1
1,57,0,0,28,0,267,0,1
0,27,0,0,0,1,35,0,0
1,31,0,0,9,0,363,1,1
0,33,0,0,0,0,191,0,0
1,23,0,0,2,0,10,0,1
1,29,0,0,0,1,35,1,0
1,50,0,0,0,0,17,0,0
1,28,0,0,4,0,206,0,0
1,24,0,0,0,1,35,0,1
1,30,0,1,10,0,363,0,0
0,19,0,0,2,0,267,1,1
1,49,0,0,1,0,363,1,1
1,24,0,0,0,0,158,0,1
1,25,0,0,3,1,116,1,1
0,32,0,0,0,0,351,0,0
1,33,0,0,5,0,146,0,0
1,37,0,0,8,0,363,0,0
1,28,0,0,8,1,35,0,1
1,22,0,0,0,1,204,0,0
1,32,0,0,3,0,363,1,0
1,22,0,1,4,1,35,1,1
1,24,0,1,3,0,236,1,1
1,22,0,0,0,1,35,0,0
1,30,0,0,2,0,348,1,0
1,29,0,0,0,1,87,0,0
1,50,0,0,2,1,35,1,0
1,22,0,0,1,0,151,0,0
1,31,0,0,5,0,320,1,1
1,25,0,0,1,0,236,1,0
1,25,2,0,4,0,363,0,1
0,31,0,0,2,0,267,1,1
1,63,0,0,0,1,88,1,0
1,38,0,1,10,1,238,0,0
0,32,0,0,6,0,363,0,1
1,21,0,0,1,0,206,0,1
1,30,0,0,0,1,35,0,0
1,45,0,0,0,1,35,0,0
0,46,0,0,0,1,173,1,0
0,26,0,0,3,0,57,0,0
1,41,0,0,0,0,118,1,0
1,37,0,0,1,1,35,1,1
0,35,0,0,2,1,117,1,0
1,56,0,0,0,0,142,1,0
1,46,0,0,0,0,260,1,0
0,44,0,0,4,0,267,1,1
1,38,0,0,4,1,316,0,0
1,33,0,0,7,0,191,1,1
1,41,0,0,5,0,146,1,0
1,24,0,0,2,0,136,0,1
1,36,0,0,5,1,355,0,1
1,67,0,0,1,0,158,1,0
1,61,0,0,0,1,117,1,0
1,62,0,0,0,0,42,1,0
0,31,0,0,4,0,5,0,0
0,26,0,0,3,0,251,1,1
1,30,0,0,5,0,13,0,1
0,31,0,0,0,1,35,0,0
0,35,0,0,6,0,363,0,1
1,32,0,0,1,0,363,0,0
0,37,0,0,3,0,363,0,0
0,35,0,0,12,0,251,0,1
1,42,1,0,13,1,281,0,1
1,53,0,0,0,1,35,0,1
0,34,0,0,5,0,118,0,1
1,21,0,0,0,0,49,1,1
1,27,0,0,7,0,363,0,1
1,34,0,0,0,1,35,0,1
1,28,0,0,1,0,2,1,1
1,51,0,0,1,0,363,0,0
1,25,0,0,2,0,156,0,1
1,20,0,0,0,0,247,0,0
1,21,0,0,0,0,193,1,1
1,31,0,0,2,1,316,0,0
1,29,0,0,0,0,142,0,1
1,40,0,1,24,1,35,0,1
1,43,0,0,18,0,363,0,1
0,27,0,0,4,0,115,0,1
1,34,0,1,20,0,267,0,1
1,39,0,0,0,1,35,1,0
1,33,0,0,3,1,116,0,1
1,32,0,0,2,1,35,1,1
1,27,0,0,3,1,35,0,1
1,41,0,0,0,0,158,1,1
1,53,0,0,15,0,146,0,1
0,53,0,0,0,1,88,1,0
0,53,0,0,0,1,35,1,0
1,29,0,0,0,1,112,0,1
1,21,0,0,1,0,50,0,1
1,53,0,0,18,1,344,0,1
1,29,0,0,3,0,269,0,1
1,33,0,0,3,1,316,1,0
1,47,0,0,3,0,10,0,0
1,31,0,0,9,1,35,0,1
1,33,0,0,7,0,142,1,1
1,38,0,0,5,0,266,0,0
1,33,0,0,13,0,62,0,1
1,44,0,0,10,1,117,0,1
1,40,0,0,8,1,35,0,1
1,42,0,0,5,0,363,1,0
1,28,0,0,0,1,35,1,0
0,20,0,0,0,0,158,0,0
1,22,0,1,2,0,363,0,1
1,21,0,1,2,0,13,0,1
1,50,0,0,3,0,142,1,0
1,34,0,0,0,0,13,1,0
1,24,0,0,1,1,35,0,1
0,41,0,0,3,0,118,1,0
0,26,0,0,0,1,35,0,0
1,26,0,0,1,0,206,0,1
0,33,0,0,1,1,35,1,0
1,48,0,0,0,0,16,0,0
1,26,0,0,0,0,62,0,1
0,30,0,0,0,1,35,1,0
1,42,0,0,4,1,116,0,0
0,30,0,0,3,0,146,0,1
1,27,0,0,2,0,170,0,0
1,29,0,0,7,1,35,0,1
0,30,0,0,0,0,267,1,0
1,33,0,0,3,1,35,1,0
0,33,0,0,0,0,154,0,0
1,23,0,0,10,0,363,1,0
1,30,0,0,2,1,35,0,0
1,31,0,0,1,1,35,0,0
1,35,1,0,13,0,353,0,1
1,23,0,0,2,1,355,0,1
1,35,0,1,23,0,223,0,1
1,36,0,0,12,0,363,1,0
1,43,0,0,6,0,267,1,1
1,44,0,0,0,0,260,0,1
1,52,0,0,4,1,358,1,1
0,45,0,0,0,1,35,1,0
1,30,0,0,8,1,239,0,1
1,51,0,0,22,0,363,0,1
1,55,0,0,0,0,42,1,0
1,25,0,0,5,1,35,0,1
1,33,0,0,12,0,320,0,1
1,20,1,0,1,0,363,0,1
1,20,0,0,0,1,35,0,1
1,46,0,0,2,1,35,0,0
1,24,0,0,2,0,146,1,1
0,52,0,0,0,1,35,1,0
1,27,0,0,1,1,35,1,0
1,26,0,0,2,0,271,1,0
1,24,0,0,5,0,315,0,1
1,58,0,0,1,0,363,1,0
1,25,0,0,5,0,181,0,1
0,33,0,0,3,1,41,0,0
0,44,0,0,0,1,35,1,0
1,34,0,0,5,0,363,1,0
1,23,0,0,0,1,35,0,1
0,24,0,0,0,1,35,0,0
1,34,0,0,4,0,266,1,1
1,32,0,0,0,1,35,1,0
1,27,0,0,1,1,35,0,0
1,24,0,0,3,0,206,0,1
1,29,0,0,3,1,35,0,1
1,28,0,0,7,1,288,0,0
1,21,0,0,1,0,41,0,1
1,28,0,1,8,0,287,0,0
1,28,0,0,2,0,206,0,0
1,24,0,0,3,0,49,0,1
1,42,0,0,0,0,13,0,0
1,36,0,0,5,0,267,0,0
1,31,0,0,0,0,267,0,0
1,74,0,0,0,1,84,1,0
1,29,0,0,1,0,259,1,0
1,37,0,0,4,1,35,0,1
0,22,0,0,0,1,35,0,0
1,32,0,0,11,0,143,1,0
1,24,0,0,1,0,154,0,0
1,29,0,0,1,1,35,0,1
1,33,0,0,0,1,61,1,1
1,66,0,0,0,0,158,1,0
1,29,0,0,8,1,239,0,1
1,54,0,0,1,1,35,1,1
1,64,0,0,0,0,302,1,0
1,56,0,0,1,1,117,0,0
0,20,0,0,0,0,236,1,0
1,52,0,0,1,1,363,0,0
1,32,0,0,4,0,146,0,0
1,62,0,0,13,0,289,0,1
1,25,0,0,7,0,319,0,1
1,34,0,0,5,1,355,0,1
1,27,0,0,6,0,147,0,1
0,52,0,0,6,1,322,1,0
0,23,0,0,0,1,35,0,0
1,23,0,0,0,1,35,1,0
1,54,0,0,3,1,201,1,1
1,25,0,0,0,1,87,1,0
0,69,0,0,2,1,173,1,0
1,26,0,0,5,0,51,0,0
0,30,0,0,1,1,205,1,0
1,31,5,0,10,0,363,0,1
1,30,0,0,3,0,363,0,1
1,33,0,0,4,0,363,0,0
1,25,0,0,7,1,355,0,1
1,63,0,0,2,0,145,1,0
1,32,1,3,24,0,118,0,1
1,26,0,0,2,1,35,0,0
0,19,0,0,1,0,363,0,1
1,62,0,0,0,0,73,1,0
1,61,0,0,4,0,363,1,0
1,34,0,0,16,0,151,0,1
1,32,0,0,6,0,30,1,1
1,39,0,1,13,0,267,0,1
1,43,0,0,0,0,118,0,1
1,20,0,0,0,0,363,0,1
1,29,0,0,2,0,363,1,1
1,39,0,0,0,0,260,1,1
0,40,0,0,15,0,363,0,1
1,21,0,1,1,0,27,0,1
1,37,0,0,0,0,152,1,0
1,53,0,0,1,1,93,0,0
1,22,0,0,3,0,52,0,1
1,23,0,0,0,1,288,1,1
0,30,0,0,1,1,117,0,0
1,35,0,0,8,0,143,0,1
0,31,0,0,0,1,35,1,0
1,48,0,0,12,1,363,0,0
1,54,0,0,0,1,35,0,1
1,22,0,0,0,1,87,1,1
1,39,0,0,1,0,253,1,0
1,19,2,1,3,0,62,0,1
1,55,0,0,1,0,267,0,0
1,42,0,0,0,0,320,1,0
1,46,0,0,2,0,251,1,1
1,21,0,0,0,1,35,1,0
1,60,0,0,18,1,117,1,1
1,22,0,0,3,0,363,0,1
1,27,0,0,8,1,76,0,0
1,69,0,0,1,0,62,0,1
1,49,0,0,11,1,358,0,1
1,47,0,0,13,0,118,0,1
1,49,0,0,6,1,35,0,1
1,54,0,0,2,1,35,1,0
1,61,0,0,1,0,10,1,1
1,25,0,0,2,1,117,1,0
1,53,0,0,0,1,35,1,0
1,33,0,12,28,0,118,0,1
1,34,1,0,9,0,1,1,1
1,29,0,0,5,0,135,0,1
1,45,0,0,17,0,147,0,1
1,44,0,0,1,1,117,1,1
1,38,0,0,0,0,118,0,0
1,21,0,0,1,0,43,0,1
1,26,0,0,6,1,35,0,1
1,55,0,0,11,1,363,1,0
1,32,0,0,0,0,118,1,0
1,22,0,0,0,0,267,1,1
1,34,0,0,1,1,343,0,0
1,50,0,0,11,0,185,0,0
1,32,0,1,12,0,363,0,1
1,25,0,1,5,0,363,0,1
0,46,0,0,4,0,363,0,0
1,42,0,0,4,0,49,1,1
0,40,0,0,2,0,158,0,0
0,38,0,0,0,1,35,0,0
1,47,0,0,5,0,267,0,0
1,21,0,0,0,0,56,0,1
1,43,0,0,9,0,141,0,1
1,34,0,0,1,1,363,0,1
1,26,0,0,8,1,35,0,1
0,32,0,0,5,0,5,0,0
0,26,0,0,1,1,35,1,0
1,26,0,0,5,0,206,0,1
1,29,0,0,1,0,158,1,1
